COD_OPERADORA;NOME_CIDADE;TIPO;ID_REGISTRO_EMISSAO;EMISSAO;VENCTO;ORIGEM;ARQUIVO;NOME_PARCEIRO;QTDE_PAGE_TOTAL;QTDE_COB_TOTAL;VALOR_TOTAL
013;BELO HORIZONTE;BOLETO;183438;28/01/2020;15/03/2020;Primeira Via-PrintHouse;EC01315032020_183438.rem;NET;4;1;249,88
013;BELO HORIZONTE;BOLETO;183433;28/01/2020;15/03/2020;Primeira Via-PrintHouse;ER101315032020_183433.rem;NET;5;2;730,11
013;BELO HORIZONTE;BOLETO;183434;28/01/2020;15/03/2020;Primeira Via-PrintHouse;ER301315032020_183434.rem;NET;11;4;694,04
013;BELO HORIZONTE;BOLETO;183441;28/01/2020;15/03/2020;Primeira Via-PrintHouse;ETC01315032020_183441.rem;NET;115;40;13.742,85
013;BELO HORIZONTE;BOLETO;183439;28/01/2020;15/03/2020;Primeira Via-PrintHouse;ETRX01315032020_183439.rem;NET;3;1;127,45
013;BELO HORIZONTE;BOLETO;183440;28/01/2020;15/03/2020;Primeira Via-PrintHouse;ETRZ01315032020_183440.rem;NET;8;2;661,31
013;BELO HORIZONTE;BOLETO;183435;28/01/2020;15/03/2020;Primeira Via-PrintHouse;ETR101315032020_183435.rem;NET;9;3;1.044,51
013;BELO HORIZONTE;BOLETO;183436;28/01/2020;15/03/2020;Primeira Via-PrintHouse;ETR301315032020_183436.rem;NET;15;6;2.011,91
013;BELO HORIZONTE;BOLETO;183437;28/01/2020;15/03/2020;Primeira Via-PrintHouse;ET01315032020_183437.rem;NET;321;111;33.897,98
013;BELO HORIZONTE;BOLETO;183432;28/01/2020;15/03/2020;Primeira Via-PrintHouse;E01315032020_183432.rem;NET;285;120;37.684,70
013;BELO HORIZONTE;DEBITO EM CONTA;183443;28/01/2020;15/03/2020;Primeira Via-PrintHouse;DR101315032020_183443.rem;NET;3;1;119,80
013;BELO HORIZONTE;DEBITO EM CONTA;183444;28/01/2020;15/03/2020;Primeira Via-PrintHouse;DR301315032020_183444.rem;NET;2;2;354,22
013;BELO HORIZONTE;DEBITO EM CONTA;183449;28/01/2020;15/03/2020;Primeira Via-PrintHouse;DTC01315032020_183449.rem;NET;159;51;15.911,58
013;BELO HORIZONTE;DEBITO EM CONTA;183448;28/01/2020;15/03/2020;Primeira Via-PrintHouse;DTRX01315032020_183448.rem;NET;3;1;299,59
013;BELO HORIZONTE;DEBITO EM CONTA;183445;28/01/2020;15/03/2020;Primeira Via-PrintHouse;DTR101315032020_183445.rem;NET;3;1;290,89
013;BELO HORIZONTE;DEBITO EM CONTA;183446;28/01/2020;15/03/2020;Primeira Via-PrintHouse;DTR301315032020_183446.rem;NET;11;3;1.037,52
013;BELO HORIZONTE;DEBITO EM CONTA;183447;28/01/2020;15/03/2020;Primeira Via-PrintHouse;DT01315032020_183447.rem;NET;428;144;48.483,82
013;BELO HORIZONTE;DEBITO EM CONTA;183442;28/01/2020;15/03/2020;Primeira Via-PrintHouse;D01315032020_183442.rem;NET;135;60;14.618,81


**********
FATURAS EBT CONTESTADAS/ALTERADAS
COD_OPERADORA;NOME_CIDADE;NUM_CONTRATO;ID_COBRANCA_PARCEIRO;NOME_PARCEIRO;VALOR_TOTAL;STATUS_COBRANCA
FIM
